user,avg_rating,min_rating,max_rating,rating_volatility,avg_rating_change,win_rate,total_games,pct_bullet,pct_blitz,pct_rapid,pct_classical,first_game,last_game,days_active,rating_tier,activity_level,preferred_time_control
ZeroMaterialst_CRUSH,1967.9,1765,2103,118.9,2.73,0.467,15,0.267,0.667,0.067,0,2025-10-04T04:42:13Z,2025-10-10T16:07:01Z,6.47555200231572,Intermediate,Medium,Blitz
OhNoMyBannedOpening,1959.5,1019,2305,578.8,1.2,0.6,15,0.733,0,0.267,0,2025-10-13T20:38:00Z,2025-10-14T07:37:09Z,0.4577411921322346,Intermediate,Medium,Bullet
cherryghost1108,1958.3,1939,2114,43.5,-0.73,0.5,15,0.067,0.067,0.867,0,2025-10-13T16:40:19Z,2025-10-15T10:21:25Z,1.736872812498499,Intermediate,Medium,Rapid
dArK_07,1942.3,1779,1993,65.2,5.27,0.767,15,0.867,0.133,0,0,2025-09-25T01:51:30Z,2025-10-07T01:51:33Z,12.000038692128879,Intermediate,Medium,Bullet
DrunkenMaracker,1938.2,1830,2173,98.4,4.13,0.533,15,0.2,0.8,0,0,2024-10-10T21:55:47Z,2025-10-10T21:08:51Z,364.96741163194457,Intermediate,Medium,Blitz
DaSlurpyNinja,1937.7,1775,1961,45.4,-0.13,0.467,15,0.933,0.067,0,0,2025-10-13T22:43:31Z,2025-10-14T17:25:42Z,0.7792985995389797,Intermediate,Medium,Bullet
Timofey03112010,1914.8,1830,1998,71.8,3.33,0.633,15,0.533,0.467,0,0,2025-09-28T10:14:30Z,2025-10-11T18:48:54Z,13.357229930557034,Intermediate,Medium,Bullet
Huguitooo_xD,1905.4,1692,1999,131.5,3.07,0.733,15,0.733,0.267,0,0,2025-08-02T17:59:17Z,2025-10-11T19:33:26Z,70.06537984953711,Intermediate,Medium,Bullet
pawnswindler,1903.8,1884,1920,9.7,0.8,0.567,15,1,0,0,0,2025-10-14T12:10:45Z,2025-10-16T03:12:55Z,1.626498333334371,Intermediate,Medium,Bullet
Psamhie,1890.8,1876,1903,7.5,-1.73,0.333,15,1,0,0,0,2025-10-14T04:46:27Z,2025-10-15T19:30:36Z,1.6140026504629188,Intermediate,Medium,Bullet
Nawanadoo,1886.7,1865,1946,25.1,-8,0.6,15,0.133,0.667,0.2,0,2025-10-01T19:39:07Z,2025-10-09T09:35:01Z,7.58048401620377,Intermediate,Medium,Blitz
KIETtuan20135,1859.7,1836,1931,28.1,2.4,0.7,15,0,0.133,0.867,0,2025-10-12T02:07:11Z,2025-10-15T06:26:12Z,3.179875023147022,Intermediate,Medium,Rapid
Peanutbutter12345,1856.7,1804,1907,34.8,-6.2,0.4,15,0,1,0,0,2025-04-26T13:13:42Z,2025-04-26T15:16:26Z,0.08523991897978164,Intermediate,Medium,Blitz
AahaanTheChamp,1854.2,1847,1861,3.7,0.47,0.533,15,1,0,0,0,2025-10-15T09:59:24Z,2025-10-15T12:30:06Z,0.10465641203853819,Intermediate,Medium,Bullet
Chess4BetterLife,1845.2,1832,1864,10.2,-1.67,0.4,15,0,1,0,0,2025-10-11T22:08:57Z,2025-10-15T22:18:59Z,4.00696827546314,Intermediate,Medium,Blitz
Ezhik_1988,1840,1828,1852,7.7,-0.6,0.667,15,0,1,0,0,2023-12-12T08:33:56Z,2024-05-11T21:00:32Z,151.51846445601848,Intermediate,Medium,Blitz
RabbieR,1836.4,1706,1942,76.9,11.87,0.733,15,0.4,0.133,0.067,0.4,2025-04-05T03:31:36Z,2025-09-18T02:17:57Z,165.94886250000033,Intermediate,Medium,Classical
cariotides,1826.1,1814,1835,6.1,0.13,0.8,15,0,0,0,1,2025-10-14T15:06:27Z,2025-10-15T21:28:27Z,1.2652828124993378,Intermediate,Medium,Classical
steel_real,1825.7,1808,1844,11.4,0.07,0.5,15,0,0,1,0,2025-09-26T08:15:06Z,2025-10-13T13:41:13Z,17.226479201388578,Intermediate,Medium,Rapid
Litmatchess,1822.3,1582,1867,94.5,3,0.633,15,0.867,0.133,0,0,2025-09-25T14:43:08Z,2025-10-11T13:45:49Z,15.960199791664879,Intermediate,Medium,Bullet
z12345zzz,1817.9,1792,1837,11.3,2.07,0.933,15,0,1,0,0,2021-10-04T09:08:20Z,2023-03-28T09:50:05Z,540.028988020834,Intermediate,Medium,Blitz
Sniper_King_55_58_2,1817.3,1500,2134,230.2,113.8,1,10,0.7,0.3,0,0,2025-09-30T17:40:35Z,2025-10-10T10:04:29Z,9.683264780094227,Intermediate,Medium,Bullet
RasheedHomie,1813.7,1795,1830,12.3,-0.2,0.533,15,0,1,0,0,2025-10-01T04:04:27Z,2025-10-13T20:28:45Z,12.683540520833597,Intermediate,Medium,Blitz
Lotos_33,1807,1782,1838,14.9,-0.93,0.467,15,1,0,0,0,2025-09-24T14:45:35Z,2025-09-26T18:25:06Z,2.152435358795855,Intermediate,Medium,Bullet
vectorveld,1805.9,1736,1882,36,1,0.567,15,0,1,0,0,2018-09-10T18:09:38Z,2024-02-17T09:00:55Z,1985.6189506250014,Intermediate,Medium,Blitz
DeadAndForgotten,1802.5,1789,1813,8.4,-0.2,0.267,15,1,0,0,0,2025-08-02T18:49:09Z,2025-08-02T19:14:25Z,0.01754175925972285,Intermediate,Medium,Bullet
Salmon_on_butter,1800,1766,1815,11.9,-1.27,0.467,15,0,0.933,0.067,0,2025-10-12T11:08:19Z,2025-10-13T15:13:42Z,1.1704142129614397,Intermediate,Medium,Blitz
Frederic001,1796.3,1730,1846,32.9,-2.33,0.5,15,0.867,0.133,0,0,2025-04-26T16:25:08Z,2025-10-08T12:56:08Z,164.85486164351857,Intermediate,Medium,Bullet
llliiilllililil,1795.9,1771,1856,24.3,-4.8,0.333,15,0,1,0,0,2023-10-22T21:15:53Z,2025-09-30T16:18:23Z,708.7934024537051,Intermediate,Medium,Blitz
Andrey_Timer,1786,1500,1884,124.8,25.67,0.9,15,0.4,0.6,0,0,2019-12-20T14:34:07Z,2022-08-05T16:27:58Z,959.0790544444433,Intermediate,Medium,Blitz
UglySwede,1778.3,1744,1837,28.4,-0.8,0.5,15,1,0,0,0,2025-03-14T17:05:29Z,2025-09-19T11:55:33Z,188.78476725694483,Intermediate,Medium,Bullet
thibault,1772.8,1761,1781,5.6,2.93,0.633,15,0.067,0.933,0,0,2025-09-02T09:22:01Z,2025-10-13T16:27:45Z,41.295646030091575,Intermediate,Medium,Blitz
Mathealira,1771.3,1739,1792,17.3,-0.67,0.4,15,0.267,0.733,0,0,2025-10-13T00:37:20Z,2025-10-15T18:42:42Z,2.7537248842583764,Intermediate,Medium,Blitz
KidCh3ss,1763.9,1753,1776,7,-0.33,0.467,15,1,0,0,0,2025-10-13T16:25:40Z,2025-10-16T04:28:24Z,2.501895613424756,Intermediate,Medium,Bullet
agarciadodo,1755.1,1689,1833,69.3,1.13,0.7,15,0,0.533,0.467,0,2025-10-09T18:15:17Z,2025-10-12T20:39:27Z,3.100119224538406,Intermediate,Medium,Blitz
EsiriToneh,1728.5,1710,1744,11.1,-2.07,0.333,15,1,0,0,0,2025-10-05T22:08:21Z,2025-10-15T19:33:54Z,9.892745949074074,Intermediate,Medium,Bullet
borntotry,1715.3,1641,1912,78.1,-2.67,0.467,15,0,0.867,0.133,0,2025-06-28T07:36:44Z,2025-09-28T05:51:50Z,91.92715129629882,Intermediate,Medium,Blitz
hypercamel,1693.4,1500,1830,127.4,64,0.8,5,0,1,0,0,2025-04-02T15:32:39Z,2025-08-25T17:57:53Z,145.10086320601678,Intermediate,Low,Blitz
Chucklemagne,1688,1500,2064,325.6,297.67,0.667,3,0.667,0.333,0,0,2016-06-01T19:58:33Z,2021-04-10T16:27:30Z,1773.8534352430536,Intermediate,Low,Bullet
ESTEBANCERNA2013,1668.5,1500,1793,91.5,8.53,0.467,15,0.867,0,0,0.133,2025-02-07T22:09:59Z,2025-10-16T00:02:53Z,250.07840052083134,Intermediate,Medium,Bullet
UDITORIUM,1659.1,1630,1676,13.2,2.8,0.333,15,0,1,0,0,2025-10-13T16:00:04Z,2025-10-13T16:56:48Z,0.03939744212837131,Intermediate,Medium,Blitz
PelagicPorpoise,1653.9,1535,1699,49.2,4.53,0.733,15,0.867,0.133,0,0,2024-01-21T08:26:07Z,2024-01-22T06:10:09Z,0.9055848379626318,Intermediate,Medium,Bullet
firebatprime,1644.6,1615,1683,19.9,-1.07,0.467,15,1,0,0,0,2024-01-22T19:21:18Z,2024-03-17T19:55:25Z,55.023693310185166,Intermediate,Medium,Bullet
LC-Racing,1638.5,1473,1764,114.1,0.33,0.5,15,0.4,0.133,0.267,0.2,2025-10-07T19:48:51Z,2025-10-15T21:38:57Z,8.076457118055334,Intermediate,Medium,Mixed
grogers,1635.9,1622,1652,10.3,-1.47,0.367,15,0,1,0,0,2025-10-13T16:04:46Z,2025-10-14T17:56:52Z,1.0778424074059283,Intermediate,Medium,Blitz
Bandz007,1623.6,1528,1720,67.7,-11.73,0.233,15,1,0,0,0,2023-07-15T11:15:40Z,2025-02-17T23:40:15Z,583.5170732754634,Intermediate,Medium,Bullet
kuma0418,1620,1565,1682,34.3,-9.47,0.2,15,0.8,0.2,0,0,2025-08-24T12:29:45Z,2025-10-03T14:47:03Z,40.095348148147266,Intermediate,Medium,Bullet
Mark97,1618.2,1506,1762,88.2,5.13,0.867,15,0.333,0.467,0.2,0,2019-05-06T14:53:36Z,2020-01-27T14:56:10Z,266.0017752083308,Intermediate,Medium,Blitz
IAMIN-CLASS-7-C,1616.2,1597,1636,10.2,1.53,0.6,15,1,0,0,0,2025-09-18T12:03:31Z,2025-10-11T09:56:11Z,22.91157629629804,Intermediate,Medium,Bullet
TAFKABacchus,1604.7,1590,1618,8.2,0.6,0.567,15,0,1,0,0,2025-09-22T14:28:57Z,2025-09-25T16:04:09Z,3.066109502315521,Intermediate,Medium,Blitz
Sridhar75,1604,1453,1831,123.7,-13.53,0.333,15,0.067,0.467,0.467,0,2025-02-28T22:57:06Z,2025-09-16T16:59:56Z,199.75197628472415,Intermediate,Medium,Blitz
Kotov_Syndrome,1594.4,1485,1772,114.1,11.47,0.667,15,0.667,0.333,0,0,2023-10-02T17:13:57Z,2024-10-26T16:42:55Z,389.97844395833437,Novice,Medium,Bullet
Bryan_Rodriguez10,1585.7,1572,1599,11.2,-0.6,0.2,15,1,0,0,0,2025-08-02T07:40:56Z,2025-08-25T01:07:40Z,22.726895902777713,Novice,Medium,Bullet
ekulxam,1559.4,1509,1629,31.3,22.2,0.8,15,0.933,0,0.067,0,2024-10-07T03:16:30Z,2025-06-27T04:16:57Z,263.041974467591,Novice,Medium,Bullet
Lahan_2014,1547.2,1491,1666,59,11.07,0.733,15,0,0,0.467,0.533,2025-10-09T03:29:55Z,2025-10-15T23:01:45Z,6.813777141204035,Novice,Medium,Rapid
Nikodem23,1543.7,1523,1566,12,-0.07,0.467,15,0,0,1,0,2025-07-16T07:59:40Z,2025-08-14T14:22:44Z,29.266015023147617,Novice,Medium,Rapid
Tiest,1506.4,1342,1632,118.4,1.33,0.633,15,0,0.4,0.6,0,2022-09-01T09:16:53Z,2023-06-07T10:05:28Z,279.033742708332,Novice,Medium,Rapid
DanielRimner,1504.4,1486,1524,11,-0.6,0.5,15,1,0,0,0,2025-08-17T13:44:13Z,2025-09-29T10:06:49Z,42.849032939813206,Novice,Medium,Bullet
StealYourKidney,1500,1500,1500,NA,-93,0.5,1,0,1,0,0,2024-06-03T06:13:14Z,2024-06-03T06:13:14Z,0,Novice,Low,Blitz
chess24,1500,1500,1500,NA,-127,0,1,0,0,1,0,2013-10-14T09:01:53Z,2013-10-14T09:01:53Z,0,Novice,Low,Rapid
slamdunk86,1500,1500,1500,NA,-39,0,1,1,0,0,0,2024-08-03T16:34:56Z,2024-08-03T16:34:56Z,0,Novice,Low,Bullet
tadcooper,1500,1500,1500,NA,-128,0,1,0,0,1,0,2016-09-20T17:14:33Z,2016-09-20T17:14:33Z,0,Novice,Low,Rapid
Rider_In_Race,1492.4,1241,1800,190.7,25.6,0.833,15,0,0.2,0.8,0,2025-09-21T05:11:31Z,2025-10-06T10:08:40Z,15.20636203703781,Novice,Medium,Rapid
ShivaKPV,1487.7,1338,1533,73.8,0,0.4,15,0.8,0.2,0,0,2025-10-02T10:56:46Z,2025-10-11T16:54:56Z,9.248728101849556,Novice,Medium,Bullet
ARM64,1486.3,1468,1510,11.6,-0.13,0.467,15,1,0,0,0,2025-08-20T15:31:42Z,2025-10-11T09:33:59Z,51.75157821759306,Novice,Medium,Bullet
xz_reshai,1481.1,862,2105,463.5,-6.54,0.423,13,0.538,0.462,0,0,2025-08-19T11:29:13Z,2025-09-05T14:49:59Z,17.13943140046464,Novice,Medium,Bullet
Wilhem_krazowsky,1472.7,1157,1656,201.3,18.07,0.5,15,0.533,0.467,0,0,2024-05-06T19:37:08Z,2024-05-23T18:58:45Z,16.973345868057674,Novice,Medium,Bullet
wExoqtic,1467.3,1224,1917,325,-3.4,0.467,15,0.333,0.667,0,0,2024-11-09T17:49:33Z,2025-01-10T20:49:24Z,62.12489872685185,Novice,Medium,Blitz
disco1234,1447.7,1062,1764,216.1,-11.93,0.4,15,0.533,0.467,0,0,2024-09-07T10:15:32Z,2025-08-23T13:34:23Z,350.1380891087955,Novice,Medium,Bullet
AceIdf,1439.9,1252,1567,124.7,-1.47,0.533,15,0.533,0.4,0.067,0,2025-06-29T04:31:05Z,2025-10-13T01:22:27Z,105.86901208333396,Novice,Medium,Bullet
FjI-467,1408.4,1282,1583,115.4,-18.2,0.267,15,0,1,0,0,2025-07-20T13:38:08Z,2025-07-24T11:21:15Z,3.9049367129637136,Novice,Medium,Blitz
Chess251995,1399.8,1250,1500,113.9,-74.6,0,5,0.4,0.6,0,0,2024-01-26T14:01:22Z,2024-07-16T08:33:52Z,171.77256678240718,Novice,Low,Blitz
Zooey,1375.5,1330,1407,24.4,5.13,0.733,15,0.067,0.933,0,0,2019-07-22T12:42:14Z,2019-07-22T16:05:20Z,0.1410518518531764,Novice,Medium,Blitz
german11,1356.4,1342,1378,13.4,-2.13,0.133,15,0,1,0,0,2025-10-15T20:38:44Z,2025-10-15T21:41:51Z,0.0438339351862669,Novice,Medium,Blitz
spidermandavi,1342.3,1250,1496,97.2,5.33,0.7,15,0.6,0.333,0.067,0,2025-09-06T14:43:07Z,2025-10-05T18:05:55Z,29.14083376157615,Novice,Medium,Bullet
Vaaaaas24,1336.2,1111,1500,160.6,-55.83,0.333,6,0.667,0.333,0,0,2025-01-11T08:10:29Z,2025-08-15T14:06:03Z,216.24692612268584,Novice,Low,Bullet
MoveItUrSlow,1334.8,1159,1500,122.5,-49.67,0.667,9,0.111,0,0.889,0,2022-05-27T17:15:37Z,2022-09-03T17:03:53Z,98.99184851852004,Novice,Low,Rapid
Autumn2Ashes,1332,1098,1500,188.6,-56.5,0.333,6,0,0.667,0.167,0.167,2022-04-30T02:05:47Z,2025-05-12T16:48:05Z,1108.6127086805552,Novice,Low,Blitz
deinebewegung,1321.7,1256,1390,45.2,-5.8,0.5,15,0.933,0.067,0,0,2025-06-08T12:37:18Z,2025-10-12T18:08:28Z,126.22998319444557,Novice,Medium,Bullet
Pjr2001,1299.5,1094,1501,156.8,13.07,0.6,15,0.4,0.2,0.4,0,2023-12-31T05:56:46Z,2025-09-15T09:21:36Z,624.1422466203709,Novice,Medium,Mixed
goatikus,1292.5,1042,1562,215.4,-4.93,0.3,15,0.4,0.267,0.267,0.067,2025-10-07T12:55:31Z,2025-10-15T05:55:13Z,7.708115682869598,Novice,Medium,Mixed
PearlyJolly,1286.8,1101,1500,162.6,-3.83,0.5,6,0,1,0,0,2025-07-04T09:51:31Z,2025-10-12T06:27:10Z,99.85809046296333,Novice,Low,Blitz
TolyaStarina0991,1248.7,1217,1276,16.7,1.4,0.467,15,0,1,0,0,2025-05-29T05:50:38Z,2025-08-17T13:20:54Z,80.31269325231513,Novice,Medium,Blitz
memeliciouss,1235.4,1201,1280,24.9,2.53,0.6,15,1,0,0,0,2025-09-08T15:17:35Z,2025-10-08T04:50:08Z,29.56426724537103,Novice,Medium,Bullet
AVDNA8,1190.1,1113,1254,39.3,-3.8,0.533,15,0.733,0.267,0,0,2025-09-08T13:22:23Z,2025-10-13T17:20:32Z,35.165386122685895,Beginner,Medium,Bullet
Melton-S,1121.1,1100,1239,33.4,2.87,0.7,15,0,0.933,0.067,0,2025-10-08T14:14:26Z,2025-10-10T13:16:59Z,1.9600997337974884,Beginner,Medium,Blitz
Siddiq1911,1076.3,843,1339,174.4,34.33,0.333,15,0.2,0.467,0.333,0,2024-06-08T08:08:02Z,2025-07-28T05:39:08Z,414.896601782408,Beginner,Medium,Blitz
Ken_Badger,1043,1008,1100,27.1,5.6,0.733,15,1,0,0,0,2025-08-29T14:04:35Z,2025-08-29T19:13:53Z,0.21479283564620547,Beginner,Medium,Bullet
comeback786,968.6,948,977,7.1,-1.67,0.1,15,0,1,0,0,2025-08-13T05:09:36Z,2025-09-28T09:53:38Z,46.197247476853704,Beginner,Medium,Blitz
