fide_id,player_name,title,country,gender,birth_year,rating_standard,rating_rapid,rating_blitz,games_played,federation_rating,rating_group,age,active_status,performance_category
92483890,Player_2000–2399_0051,FM,GBR,M,1979,2256,2199,2244,24,2256.714896119351,2000–2399,46,Active,Titled
22097880,Player_2000–2399_0052,FM,BRA,M,1987,2178,2135,2152,70,2164.2491672853735,2000–2399,38,Active,Titled
53353261,Player_2000–2399_0053,None,CAN,M,1950,2074,1992,1929,49,2060.469158501866,2000–2399,75,Inactive,Expert
35413694,Player_2000–2399_0054,None,CHN,M,1968,2101,2033,2045,34,2106.3416138637185,2000–2399,57,Active,Expert
89033756,Player_2000–2399_0055,None,CHN,M,1969,2150,2186,2206,79,2152.240289018515,2000–2399,56,Active,Expert
57605050,Player_2000–2399_0056,FM,ARG,M,1974,2136,2146,2101,61,2080.3355284393133,2000–2399,51,Active,Titled
94267605,Player_2000–2399_0057,FM,RUS,F,2009,2277,2205,2204,94,2256.1016684871906,2000–2399,16,Active,Titled
66552141,Player_2000–2399_0058,FM,UKR,F,1991,2248,2156,2109,74,2239.474579011665,2000–2399,34,Active,Titled
78680050,Player_2000–2399_0059,FM,CHN,M,1975,2050,2008,2014,77,2062.6968452835495,2000–2399,50,Active,Titled
87858440,Player_2000–2399_0060,None,NED,M,1971,2150,2087,2082,86,2163.281464257842,2000–2399,54,Active,Expert
79199836,Player_2000–2399_0061,CM,NED,F,1986,2131,2128,2155,98,2120.7747076260844,2000–2399,39,Active,Titled
64864412,Player_2000–2399_0062,None,TUR,M,1982,2325,2314,2272,97,2304.7467772172213,2000–2399,43,Active,Expert
44298900,Player_2000–2399_0063,None,RUS,M,1953,2133,2071,2042,100,2122.198539208031,2000–2399,72,Inactive,Expert
43037417,Player_2000–2399_0064,None,Other,M,1956,2118,2147,2109,15,2115.4450353137404,2000–2399,69,Inactive,Expert
77908880,Player_2000–2399_0065,FM,FRA,F,1997,2130,2090,2100,92,2123.6409850669643,2000–2399,28,Active,Titled
77386472,Player_2000–2399_0066,None,UKR,M,1961,2038,1992,1999,55,2034.149287252178,2000–2399,64,Active,Expert
72699069,Player_2000–2399_0067,CM,NED,F,1956,2085,1994,1942,57,2081.1396907838607,2000–2399,69,Active,Titled
15506144,Player_2000–2399_0068,FM,ARG,F,1995,2129,2161,2202,65,2071.449000908593,2000–2399,30,Active,Titled
37492112,Player_2000–2399_0069,FM,IND,M,2001,2342,2379,2397,57,2378.6489528277775,2000–2399,24,Active,Titled
42697676,Player_2000–2399_0070,None,CHN,M,1959,2284,2319,2248,44,2251.782674859742,2000–2399,66,Active,Expert
28224700,Player_2000–2399_0071,None,Other,M,1973,2101,2094,2030,18,2070.736696286013,2000–2399,52,Inactive,Expert
63747510,Player_2000–2399_0072,None,JPN,M,1959,2074,2035,2095,31,2067.2909177235265,2000–2399,66,Active,Expert
79165729,Player_2000–2399_0073,None,GER,M,1974,2126,2080,2131,38,2143.0848120463456,2000–2399,51,Active,Expert
93988616,Player_2000–2399_0074,None,USA,M,1969,2353,2289,2316,36,2345.008271727454,2000–2399,56,Active,Expert
88960063,Player_2000–2399_0075,None,GBR,M,2010,2398,2378,2305,75,2414.1293756046803,2000–2399,15,Active,Expert
45493856,Player_2000–2399_0076,None,NED,M,1972,2169,2202,2251,43,2158.7075028135564,2000–2399,53,Active,Expert
24468672,Player_2000–2399_0077,None,KOR,F,1951,2149,2117,2170,83,2144.204763194832,2000–2399,74,Inactive,Expert
57386091,Player_2000–2399_0078,FM,ARG,M,1987,2307,2277,2224,44,2285.4276929607568,2000–2399,38,Active,Titled
62242921,Player_2000–2399_0079,None,GER,M,1960,2247,2167,2218,34,2234.583668329527,2000–2399,65,Active,Expert
88651306,Player_2000–2399_0080,None,NED,M,1988,2050,2059,2105,58,2004.3056320528992,2000–2399,37,Active,Expert
55910784,Player_2000–2399_0081,FM,BRA,F,1985,2257,2186,2247,56,2249.087179391606,2000–2399,40,Active,Titled
61316040,Player_2000–2399_0082,CM,Other,F,1955,2161,2087,2102,72,2112.9859368498046,2000–2399,70,Inactive,Titled
17943341,Player_2000–2399_0083,None,ESP,M,1991,2206,2131,2053,95,2210.0664696516646,2000–2399,34,Active,Expert
25043319,Player_2000–2399_0084,None,CAN,M,1967,2368,2314,2261,78,2438.1465110907666,2000–2399,58,Active,Expert
96750217,Player_2000–2399_0085,None,KOR,M,1962,2146,2132,2070,53,2098.4522468633013,2000–2399,63,Active,Expert
22252446,Player_2000–2399_0086,None,KOR,M,1970,2036,1998,2024,53,2001.6685291749386,2000–2399,55,Active,Expert
29754987,Player_2000–2399_0087,None,Other,M,2009,2017,2063,1987,34,2009.6578073568787,2000–2399,16,Active,Expert
96182084,Player_2000–2399_0088,None,CHN,M,1992,2156,2076,2091,98,2133.7219503366573,2000–2399,33,Active,Expert
10658217,Player_2000–2399_0089,None,RUS,M,1958,2203,2154,2164,69,2208.902628179348,2000–2399,67,Active,Expert
28753711,Player_2000–2399_0090,None,ESP,M,1992,2045,2027,1958,51,2088.740985605895,2000–2399,33,Active,Expert
16484752,Player_2000–2399_0091,None,KOR,M,2003,2348,2335,2288,11,2380.5283691654004,2000–2399,22,Inactive,Expert
41250901,Player_2000–2399_0092,FM,BRA,F,1976,2098,2111,2152,35,2080.969622584397,2000–2399,49,Active,Titled
98445260,Player_2000–2399_0093,None,RUS,M,2008,2139,2060,2023,35,2168.8638605611527,2000–2399,17,Active,Expert
74343790,Player_2000–2399_0094,FM,IND,M,1963,2089,2131,2201,19,2110.2726692117435,2000–2399,62,Inactive,Titled
22574454,Player_2000–2399_0095,FM,BRA,M,1958,2365,2325,2364,37,2378.889133397406,2000–2399,67,Active,Titled
94150409,Player_2000–2399_0096,None,IND,M,1996,2093,2041,2090,41,2070.914249787961,2000–2399,29,Active,Expert
96465646,Player_2000–2399_0097,None,ARG,M,1965,2280,2233,2191,49,2300.60864431512,2000–2399,60,Active,Expert
71413153,Player_2000–2399_0098,FM,ESP,M,1985,2048,1953,1945,38,2065.19784281525,2000–2399,40,Active,Titled
20191025,Player_2000–2399_0099,None,GER,M,1976,2021,2039,1974,64,2054.3942054876693,2000–2399,49,Active,Expert
15793409,Player_2000–2399_0100,FM,ESP,M,1956,2033,1948,1877,98,2012.7788531228898,2000–2399,69,Active,Titled
27614249,Player_2000–2399_0101,CM,IND,M,1983,2059,2069,2121,80,2056.51331176226,2000–2399,42,Active,Titled
20669082,Player_2000–2399_0102,FM,RUS,M,2007,2001,1970,1891,100,1981.0581307250122,2000–2399,18,Active,Titled
66315864,Player_2000–2399_0103,None,NOR,M,1996,2107,2070,2034,20,2064.05829736624,2000–2399,29,Inactive,Expert
70760929,Player_2000–2399_0104,FM,GER,M,1954,2255,2253,2210,32,2247.197642722817,2000–2399,71,Inactive,Titled
82817913,Player_2000–2399_0105,FM,NOR,M,2010,2147,2067,2122,15,2159.022124893603,2000–2399,15,Inactive,Titled
23497980,Player_2000–2399_0106,FM,ESP,M,2006,2084,2079,2154,66,2093.9549895899877,2000–2399,19,Active,Titled
67553633,Player_2000–2399_0107,None,BRA,M,1991,2224,2267,2270,97,2185.678521494887,2000–2399,34,Active,Expert
16259739,Player_2000–2399_0108,None,TUR,M,2003,2280,2283,2251,81,2312.2807446270476,2000–2399,22,Active,Expert
32534143,Player_2000–2399_0109,None,UKR,M,1973,2351,2258,2192,30,2374.040156133794,2000–2399,52,Active,Expert
72597864,Player_2000–2399_0110,IM,Other,F,1967,2279,2239,2286,58,2260.8978646212013,2000–2399,58,Active,Master
89946222,Player_2000–2399_0111,None,TUR,M,1979,2353,2378,2445,47,2367.3483438460585,2000–2399,46,Active,Expert
37889558,Player_2000–2399_0112,FM,USA,M,1955,2056,2044,2025,63,2012.0022835235907,2000–2399,70,Inactive,Titled
53215667,Player_2000–2399_0113,FM,POL,M,1970,2161,2064,2048,22,2138.1584516776666,2000–2399,55,Active,Titled
30816407,Player_2000–2399_0114,FM,FRA,M,1950,2334,2378,2330,48,2355.081953622771,2000–2399,75,Inactive,Titled
15016330,Player_2000–2399_0115,FM,UKR,F,1987,2109,2090,2122,91,2098.3013608277356,2000–2399,38,Active,Titled
23344551,Player_2000–2399_0116,None,POL,F,1955,2127,2143,2067,96,2107.3517222979267,2000–2399,70,Inactive,Expert
20956724,Player_2000–2399_0117,None,NED,M,1952,2318,2236,2204,80,2322.5317018018063,2000–2399,73,Inactive,Expert
94537931,Player_2000–2399_0118,None,JPN,F,1989,2209,2236,2268,60,2184.441533457405,2000–2399,36,Active,Expert
43925851,Player_2000–2399_0119,None,POL,M,1955,2291,2300,2328,56,2248.514360904089,2000–2399,70,Inactive,Expert
16535430,Player_2000–2399_0120,None,FRA,M,1995,2168,2188,2229,39,2172.0378883169806,2000–2399,30,Active,Expert
72685511,Player_2000–2399_0121,None,UKR,M,2001,2060,2001,2008,24,2054.8738507215908,2000–2399,24,Active,Expert
93170524,Player_2000–2399_0122,None,ESP,M,1998,2180,2140,2069,59,2175.0572817717075,2000–2399,27,Active,Expert
86676541,Player_2000–2399_0123,CM,POL,M,1988,2193,2100,2041,55,2212.0382697317673,2000–2399,37,Active,Titled
62274861,Player_2000–2399_0124,None,BRA,M,1972,2193,2158,2220,46,2183.9587388707855,2000–2399,53,Active,Expert
23857895,Player_2000–2399_0125,None,ITA,M,1961,2121,2042,1967,68,2113.898071752186,2000–2399,64,Active,Expert
65704359,Player_2000–2399_0126,FM,UKR,M,1952,2174,2206,2263,76,2138.061363966817,2000–2399,73,Inactive,Titled
63153212,Player_2000–2399_0127,None,IND,M,1992,2026,1973,1969,58,1979.0896329031093,2000–2399,33,Active,Expert
76418604,Player_2000–2399_0128,None,UKR,M,1963,2129,2058,2128,59,2117.346432884237,2000–2399,62,Active,Expert
68167140,Player_2000–2399_0129,None,UKR,M,1968,2163,2071,2039,32,2129.8310544957712,2000–2399,57,Active,Expert
27210583,Player_2000–2399_0130,CM,RUS,M,2010,2293,2268,2250,64,2294.9160985839803,2000–2399,15,Active,Titled
60719377,Player_2000–2399_0131,CM,BRA,M,2007,2116,2033,2049,31,2107.3734677048337,2000–2399,18,Active,Titled
35050210,Player_2000–2399_0132,None,FRA,M,1997,2153,2065,2115,77,2183.1232384540654,2000–2399,28,Active,Expert
47244041,Player_2000–2399_0133,IM,GER,M,1976,2349,2372,2395,73,2336.52541029249,2000–2399,49,Active,Master
95472971,Player_2000–2399_0134,CM,NED,F,1972,2170,2213,2284,68,2160.2457326611993,2000–2399,53,Active,Titled
43687339,Player_2000–2399_0135,None,ITA,M,1978,2122,2150,2195,29,2107.3615857873406,2000–2399,47,Active,Expert
25897552,Player_2000–2399_0136,None,ESP,F,1969,2103,2114,2129,75,2096.2864472666624,2000–2399,56,Active,Expert
99558416,Player_2000–2399_0137,FM,TUR,M,1951,2339,2294,2372,54,2331.3760813590247,2000–2399,74,Inactive,Titled
76006017,Player_2000–2399_0138,None,NED,M,1991,2020,1936,1940,44,2036.68243605446,2000–2399,34,Active,Expert
96371756,Player_2000–2399_0139,None,UKR,M,1994,2381,2399,2422,23,2347.5358171401936,2000–2399,31,Active,Expert
10934943,Player_2000–2399_0140,None,JPN,F,1993,2293,2232,2248,34,2299.521586774941,2000–2399,32,Active,Expert
38698824,Player_2000–2399_0141,None,BRA,F,1988,2394,2377,2411,73,2388.252286632184,2000–2399,37,Active,Expert
86816070,Player_2000–2399_0142,CM,GER,M,1954,2302,2259,2293,27,2348.873725575154,2000–2399,71,Inactive,Titled
67970416,Player_2000–2399_0143,CM,GER,M,1990,2048,2095,2089,79,2008.3195448744723,2000–2399,35,Active,Titled
97358741,Player_2000–2399_0144,None,NOR,M,1978,2379,2420,2464,44,2347.0605424154082,2000–2399,47,Active,Expert
79653219,Player_2000–2399_0145,CM,IND,M,1973,2284,2216,2235,63,2279.8813825318093,2000–2399,52,Active,Titled
94236630,Player_2000–2399_0146,IM,GBR,M,1981,2064,2112,2136,50,2084.562567246441,2000–2399,44,Active,Master
21666402,Player_2000–2399_0147,CM,KOR,M,1955,2058,2047,2107,71,2070.1960489961107,2000–2399,70,Inactive,Titled
65886868,Player_2000–2399_0148,FM,CHN,M,1954,2030,1961,1950,61,2013.893068977388,2000–2399,71,Inactive,Titled
87018115,Player_2000–2399_0149,None,FRA,M,1953,2390,2326,2327,20,2390.630409631614,2000–2399,72,Inactive,Expert
98667166,Player_2000–2399_0150,FM,CAN,M,1965,2353,2307,2336,59,2303.4928896507854,2000–2399,60,Active,Titled
62095926,Player_2000–2399_0151,CM,CHN,M,1990,2265,2225,2267,69,2272.5881804940577,2000–2399,35,Active,Titled
60073585,Player_2000–2399_0152,None,USA,M,1968,2020,1922,1892,50,2051.8290772071296,2000–2399,57,Active,Expert
64918193,Player_2000–2399_0153,CM,FRA,M,1953,2389,2381,2357,17,2389.6018198175025,2000–2399,72,Inactive,Titled
17795319,Player_2000–2399_0154,None,GER,M,2000,2323,2301,2330,47,2312.2989658404813,2000–2399,25,Active,Expert
18381438,Player_2000–2399_0155,FM,POL,M,2007,2254,2189,2236,55,2223.9760580008897,2000–2399,18,Active,Titled
62801025,Player_2000–2399_0156,None,BRA,M,1969,2197,2210,2262,33,2181.176618803986,2000–2399,56,Active,Expert
20040729,Player_2000–2399_0157,None,Other,M,1998,2141,2141,2118,86,2174.8804134554302,2000–2399,27,Active,Expert
34137895,Player_2000–2399_0158,None,Other,M,1971,2334,2278,2307,21,2325.4027591637314,2000–2399,54,Active,Expert
90500704,Player_2000–2399_0159,None,GBR,F,1962,2126,2066,2077,25,2110.3527499594416,2000–2399,63,Active,Expert
49847670,Player_2000–2399_0160,None,TUR,M,1958,2084,2058,2073,30,2118.186078933835,2000–2399,67,Active,Expert
64878033,Player_2000–2399_0161,CM,NED,M,1994,2128,2141,2159,28,2083.007668119657,2000–2399,31,Active,Titled
54218039,Player_2000–2399_0162,CM,ARG,M,1956,2032,2023,2099,24,2024.137848034163,2000–2399,69,Active,Titled
76931722,Player_2000–2399_0163,CM,FRA,M,1985,2044,2002,2050,26,2045.8474535035248,2000–2399,40,Active,Titled
66488287,Player_2000–2399_0164,None,NOR,F,2004,2040,2000,2069,27,2022.5173434861983,2000–2399,21,Active,Expert
69871557,Player_2000–2399_0165,FM,UKR,M,1956,2139,2097,2164,72,2121.5185151927417,2000–2399,69,Active,Titled
70848191,Player_2000–2399_0166,None,Other,M,1959,2149,2178,2192,43,2156.8234935146033,2000–2399,66,Active,Expert
21981394,Player_2000–2399_0167,None,IND,M,1978,2309,2297,2348,33,2324.379254270903,2000–2399,47,Active,Expert
69160165,Player_2000–2399_0168,None,POL,F,2010,2024,2039,1983,23,2027.9954052076946,2000–2399,15,Active,Expert
22616484,Player_2000–2399_0169,FM,UKR,M,2005,2166,2176,2150,46,2164.8638044116083,2000–2399,20,Active,Titled
49004187,Player_2000–2399_0170,FM,JPN,F,1966,2391,2362,2325,89,2369.7911772966136,2000–2399,59,Active,Titled
10005710,Player_2000–2399_0171,None,CHN,M,2000,2044,2078,2098,72,2059.1134918310636,2000–2399,25,Active,Expert
27352421,Player_2000–2399_0172,CM,GBR,M,1977,2378,2366,2414,23,2354.6501333535057,2000–2399,48,Active,Titled
64772002,Player_2000–2399_0173,None,NED,F,1996,2041,2014,1947,14,2037.928427793434,2000–2399,29,Inactive,Expert
24264065,Player_2000–2399_0174,FM,ARG,F,1967,2209,2239,2260,100,2221.4792712052704,2000–2399,58,Active,Titled
87275099,Player_2000–2399_0175,FM,CAN,M,1963,2099,2016,2006,68,2072.8344849361915,2000–2399,62,Active,Titled
27959917,Player_2000–2399_0176,CM,ITA,M,1957,2276,2282,2277,31,2282.104140676939,2000–2399,68,Active,Titled
15444057,Player_2000–2399_0177,CM,BRA,M,1954,2390,2369,2424,98,2384.0038022937147,2000–2399,71,Inactive,Titled
94930234,Player_2000–2399_0178,FM,UKR,M,1977,2211,2239,2262,56,2233.3126923075474,2000–2399,48,Active,Titled
10634154,Player_2000–2399_0179,None,GER,M,1970,2099,2087,2042,83,2137.0572854359402,2000–2399,55,Active,Expert
80149273,Player_2000–2399_0180,None,KOR,M,1996,2074,2084,2129,81,2040.3005548286171,2000–2399,29,Active,Expert
82200939,Player_2000–2399_0181,None,UKR,F,1955,2137,2135,2137,49,2155.010476562463,2000–2399,70,Inactive,Expert
77703035,Player_2000–2399_0182,CM,JPN,F,1965,2398,2316,2255,88,2398.869634848657,2000–2399,60,Active,Titled
58425895,Player_2000–2399_0183,None,UKR,M,1960,2276,2224,2235,31,2277.5922159474017,2000–2399,65,Active,Expert
27854838,Player_2000–2399_0184,CM,CHN,M,1950,2364,2359,2337,68,2391.4580537926768,2000–2399,75,Inactive,Titled
80465878,Player_2000–2399_0185,None,JPN,M,2001,2363,2299,2341,14,2376.1739379724763,2000–2399,24,Inactive,Expert
99656225,Player_2000–2399_0186,None,POL,M,1960,2394,2355,2311,81,2392.5642905410436,2000–2399,65,Active,Expert
37625921,Player_2000–2399_0187,None,ITA,M,1978,2170,2158,2079,94,2162.6521541579377,2000–2399,47,Active,Expert
83972391,Player_2000–2399_0188,CM,BRA,M,1960,2182,2108,2057,14,2174.2778371743625,2000–2399,65,Inactive,Titled
21460153,Player_2000–2399_0189,None,ARG,M,2003,2136,2093,2039,87,2133.8918111074067,2000–2399,22,Active,Expert
77549761,Player_2000–2399_0190,None,NED,M,1955,2189,2239,2161,78,2169.9566760303815,2000–2399,70,Inactive,Expert
30528771,Player_2000–2399_0191,None,IND,M,2006,2103,2049,2084,45,2133.1448034819014,2000–2399,19,Active,Expert
55863179,Player_2000–2399_0192,None,BRA,M,1980,2087,2001,2071,25,2100.4343968229477,2000–2399,45,Active,Expert
60908156,Player_2000–2399_0193,None,NOR,M,1995,2210,2123,2188,85,2226.729311420479,2000–2399,30,Active,Expert
20118191,Player_2000–2399_0194,IM,CHN,M,1991,2136,2183,2170,45,2140.3004377833327,2000–2399,34,Active,Master
60197097,Player_2000–2399_0195,None,TUR,M,1996,2114,2033,2090,90,2119.192386409221,2000–2399,29,Active,Expert
43058381,Player_2000–2399_0196,FM,ESP,M,1951,2346,2342,2350,82,2349.227676354525,2000–2399,74,Inactive,Titled
78917223,Player_2000–2399_0197,FM,USA,M,1964,2336,2362,2410,98,2366.507282677904,2000–2399,61,Active,Titled
33105334,Player_2000–2399_0198,FM,JPN,M,1987,2104,2067,2002,87,2094.2889644941306,2000–2399,38,Active,Titled
80381579,Player_2000–2399_0199,FM,KOR,F,1969,2392,2304,2278,59,2364.8608877306924,2000–2399,56,Active,Titled
54196060,Player_2000–2399_0200,None,NOR,F,1993,2273,2293,2277,73,2288.311842542672,2000–2399,32,Active,Expert
45599897,Player_2000–2399_0201,None,NOR,M,1994,2075,2106,2156,76,2095.3911336979263,2000–2399,31,Active,Expert
33411406,Player_2000–2399_0202,None,TUR,M,1962,2266,2203,2258,96,2232.7597124617582,2000–2399,63,Active,Expert
35888739,Player_2000–2399_0203,FM,POL,F,1973,2324,2321,2306,43,2345.485194832802,2000–2399,52,Active,Titled
86736334,Player_2000–2399_0204,None,UKR,M,1957,2165,2209,2141,84,2154.6909847914685,2000–2399,68,Active,Expert
37297734,Player_2000–2399_0205,None,POL,M,1966,2155,2178,2213,77,2150.285054625195,2000–2399,59,Active,Expert
69217751,Player_2000–2399_0206,None,GBR,M,1961,2377,2331,2304,45,2392.1375466842237,2000–2399,64,Active,Expert
65469077,Player_2000–2399_0207,None,NOR,F,1987,2378,2412,2459,19,2377.177925608618,2000–2399,38,Inactive,Expert
70845769,Player_2000–2399_0208,IM,GBR,M,1986,2274,2292,2369,90,2312.4308603423397,2000–2399,39,Active,Master
10250668,Player_2000–2399_0209,WIM,TUR,F,1976,2307,2248,2316,22,2332.850221616132,2000–2399,49,Active,Expert
31241744,Player_2000–2399_0210,None,IND,M,1970,2345,2264,2252,46,2308.945279154216,2000–2399,55,Active,Expert
12464966,Player_2000–2399_0211,CM,NED,M,1997,2386,2376,2403,38,2393.0058233616846,2000–2399,28,Active,Titled
71730903,Player_2000–2399_0212,None,ARG,M,1995,2179,2176,2246,92,2183.9589250523854,2000–2399,30,Active,Expert
51552633,Player_2000–2399_0213,FM,KOR,M,1986,2375,2351,2310,94,2360.397627403566,2000–2399,39,Active,Titled
95406569,Player_2000–2399_0214,None,UKR,F,1970,2358,2365,2308,85,2409.854071399569,2000–2399,55,Active,Expert
93852637,Player_2000–2399_0215,CM,FRA,M,1952,2318,2313,2276,14,2256.4885307210407,2000–2399,73,Inactive,Titled
76279895,Player_2000–2399_0216,CM,NOR,F,1967,2276,2304,2303,63,2253.4951212520805,2000–2399,58,Active,Titled
53733272,Player_2000–2399_0217,None,GBR,M,1950,2041,1969,1997,49,2062.62033580472,2000–2399,75,Inactive,Expert
68059733,Player_2000–2399_0218,FM,CHN,M,1981,2389,2359,2287,51,2359.8773524905305,2000–2399,44,Active,Titled
67856784,Player_2000–2399_0219,None,ESP,M,1955,2096,2056,1980,72,2063.8325021959604,2000–2399,70,Inactive,Expert
73965616,Player_2000–2399_0220,None,NOR,M,1964,2115,2048,1993,37,2091.4483891620116,2000–2399,61,Active,Expert
51942503,Player_2000–2399_0221,None,GER,M,1977,2233,2144,2209,18,2222.7178128589426,2000–2399,48,Inactive,Expert
73524805,Player_2000–2399_0222,None,NED,M,2010,2285,2330,2373,46,2266.2173938562237,2000–2399,15,Active,Expert
72330180,Player_2000–2399_0223,None,RUS,M,1959,2189,2155,2128,40,2198.8758148775473,2000–2399,66,Active,Expert
69053988,Player_2000–2399_0224,FM,TUR,M,1972,2316,2321,2401,29,2274.6879953564667,2000–2399,53,Active,Titled
66974669,Player_2000–2399_0225,None,ARG,M,1954,2059,2012,2087,60,2109.3651600028593,2000–2399,71,Inactive,Expert
83178934,Player_2000–2399_0226,None,GBR,M,1950,2325,2226,2273,38,2334.888090883207,2000–2399,75,Inactive,Expert
28405613,Player_2000–2399_0227,CM,GER,F,1996,2091,2013,2045,11,2092.066171707511,2000–2399,29,Inactive,Titled
31750055,Player_2000–2399_0228,None,GBR,M,2010,2230,2161,2134,36,2198.744213640874,2000–2399,15,Active,Expert
94124642,Player_2000–2399_0229,None,CHN,M,1989,2361,2350,2338,96,2379.4295179930286,2000–2399,36,Active,Expert
76792040,Player_2000–2399_0230,None,BRA,M,2009,2187,2125,2117,70,2187.827350015406,2000–2399,16,Active,Expert
48125377,Player_2000–2399_0231,None,CAN,M,1956,2369,2376,2357,42,2358.416503725656,2000–2399,69,Active,Expert
16457445,Player_2000–2399_0232,None,TUR,F,1955,2184,2228,2182,81,2180.9049005960264,2000–2399,70,Inactive,Expert
23393353,Player_2000–2399_0233,None,RUS,M,1966,2034,1979,2019,19,2018.0468635245186,2000–2399,59,Inactive,Expert
51784609,Player_2000–2399_0234,FM,JPN,M,1980,2374,2412,2452,55,2341.46122942561,2000–2399,45,Active,Titled
31638662,Player_2000–2399_0235,CM,GER,M,2006,2344,2352,2346,72,2354.092325315802,2000–2399,19,Active,Titled
61392655,Player_2000–2399_0236,None,UKR,M,1987,2192,2103,2081,96,2235.2647702602303,2000–2399,38,Active,Expert
37269904,Player_2000–2399_0237,CM,NOR,M,1960,2113,2078,2109,21,2125.1829747049196,2000–2399,65,Active,Titled
21801496,Player_2000–2399_0238,None,TUR,F,1993,2094,2112,2055,16,2075.6614850998117,2000–2399,32,Inactive,Expert
83803328,Player_2400–2599_0001,None,ARG,M,2010,2450,2419,2496,138,2414.149899227518,2400–2599,15,Active,Expert
27549266,Player_2400–2599_0002,WFM,FRA,M,1982,2440,2362,2313,75,2449.158384279017,2400–2599,43,Active,Expert
78075558,Player_2400–2599_0003,FM,POL,M,1982,2480,2404,2461,125,2456.0066933964076,2400–2599,43,Active,Titled
33517435,Player_2400–2599_0004,IM,CAN,M,1995,2405,2366,2422,136,2385.349366109735,2400–2599,30,Active,Master
39675835,Player_2400–2599_0005,IM,ESP,M,2004,2442,2389,2417,62,2420.672309381687,2400–2599,21,Active,Master
29039218,Player_2400–2599_0006,None,ESP,M,1978,2419,2404,2353,135,2403.200446542264,2400–2599,47,Active,Expert
40947906,Player_2400–2599_0007,IM,GBR,M,1998,2425,2438,2438,32,2420.878899872355,2400–2599,27,Active,Master
14344685,Player_2400–2599_0008,IM,NED,M,2010,2596,2563,2619,95,2589.597151900422,2400–2599,15,Active,Master
27566546,Player_2400–2599_0009,None,POL,F,1962,2470,2446,2428,73,2454.2456830112346,2400–2599,63,Active,Expert
45922079,Player_2400–2599_0010,FM,CAN,M,1995,2490,2463,2402,84,2447.944264086326,2400–2599,30,Active,Titled
71892517,Player_2400–2599_0011,FM,GER,M,1968,2537,2517,2521,127,2538.9722066435857,2400–2599,57,Active,Titled
51773365,Player_2400–2599_0012,IM,GER,F,1951,2545,2521,2450,93,2517.5689052970233,2400–2599,74,Inactive,Master
91794645,Player_2400–2599_0013,FM,ESP,M,1963,2576,2617,2562,39,2612.4714465435045,2400–2599,62,Active,Titled
52590094,Player_2400–2599_0014,None,ITA,M,1969,2457,2425,2499,69,2416.939883681005,2400–2599,56,Active,Expert
26328705,Player_2400–2599_0015,FM,NOR,M,1953,2432,2344,2381,66,2427.215840003456,2400–2599,72,Inactive,Titled
56750172,Player_2400–2599_0016,FM,UKR,F,2006,2424,2448,2412,142,2426.5432390542305,2400–2599,19,Active,Titled
67708056,Player_2400–2599_0017,IM,NED,M,1989,2450,2448,2467,53,2429.9927885972916,2400–2599,36,Active,Master
66471179,Player_2400–2599_0018,IM,Other,M,1996,2555,2572,2581,41,2550.6341371355206,2400–2599,29,Active,Master
96233143,Player_2400–2599_0019,IM,RUS,M,2006,2460,2494,2418,84,2445.4135633504097,2400–2599,19,Active,Master
93998114,Player_2400–2599_0020,None,NOR,M,1968,2430,2372,2375,43,2449.4595631158772,2400–2599,57,Active,Expert
43944574,Player_2400–2599_0021,IM,CAN,M,1982,2553,2499,2562,35,2584.406066537726,2400–2599,43,Active,Master
98160324,Player_2400–2599_0022,FM,CAN,F,2008,2482,2467,2412,128,2510.559567020964,2400–2599,17,Active,Titled
59144973,Player_2400–2599_0023,None,CAN,M,1951,2488,2396,2350,55,2474.0292320306116,2400–2599,74,Inactive,Expert
33422940,Player_2400–2599_0024,None,BRA,M,1963,2449,2393,2447,44,2426.8722452060156,2400–2599,62,Active,Expert
60493217,Player_2400–2599_0025,IM,FRA,M,2000,2476,2387,2399,100,2442.579973553765,2400–2599,25,Active,Master
42884431,Player_2400–2599_0026,WIM,RUS,M,1991,2420,2439,2363,65,2418.581050577807,2400–2599,34,Active,Expert
45435814,Player_2400–2599_0027,IM,IND,M,1979,2588,2489,2419,144,2584.320727819472,2400–2599,46,Active,Master
70704167,Player_2400–2599_0028,None,ITA,F,1979,2443,2361,2436,120,2429.5629581524995,2400–2599,46,Active,Expert
89859140,Player_2400–2599_0029,None,KOR,M,1998,2445,2363,2408,94,2406.9751063380468,2400–2599,27,Active,Expert
33350372,Player_2400–2599_0030,IM,GBR,M,2004,2479,2415,2350,65,2504.646816393087,2400–2599,21,Active,Master
47274682,Player_2400–2599_0031,IM,CHN,M,1977,2420,2401,2358,36,2453.133045108313,2400–2599,48,Active,Master
50834127,Player_2400–2599_0032,None,KOR,M,1976,2412,2385,2399,106,2450.3269003454175,2400–2599,49,Active,Expert
56910036,Player_2400–2599_0033,None,BRA,M,2003,2447,2356,2387,128,2462.3697400550186,2400–2599,22,Active,Expert
22986620,Player_2400–2599_0034,None,ESP,M,1958,2472,2441,2394,65,2425.615602913632,2400–2599,67,Active,Expert
63325501,Player_2400–2599_0035,IM,CHN,F,1982,2465,2452,2439,140,2482.8315843230275,2400–2599,43,Active,Master
85955106,Player_2400–2599_0036,FM,USA,F,1955,2455,2449,2529,142,2448.5932432661098,2400–2599,70,Inactive,Titled
